,asin,helpful,overall,reviewerID,unixReviewTime
2697,6300198286,"[2, 2]",5,A2DFII0CS30FCJ,1102896000
2698,6300215210,"[1, 1]",5,A1HTXVERALXD8K,1368057600
2699,6300215210,"[20, 21]",4,A1I25F9S8ZR6ET,1006041600
2700,6300215210,"[12, 13]",5,A13OFOB1394G31,1066435200
2701,6300215210,"[11, 13]",5,AV7Z25U0HUGTU,982886400
2702,6300215210,"[14, 16]",5,A2VWQXWF1GO2ZE,982713600
2703,6300215210,"[4, 8]",2,A28DAALVESUM87,1131753600
2704,6300215210,"[18, 18]",5,ASS8KYIKJA3Q1,1207612800
2705,6300215210,"[1, 1]",5,A1JEFESGLIS076,1192924800
2706,6300216357,"[0, 4]",4,A32JKNQ6BABMQ2,1094860800
2707,6300216357,"[6, 69]",1,AQS3Z062MTX0L,1109635200
2708,6300216357,"[0, 0]",5,A1M8AYAL3L8ACP,1285372800
2709,6300216357,"[0, 0]",5,A1S7VCRV9OTW4W,1167955200
2710,6300216357,"[1, 2]",5,A31RM5QU797HPJ,1014854400
2711,6300216357,"[3, 3]",4,A13IJSSLR27SU,1008633600
2712,6300216357,"[6, 6]",5,AYPCUQS6ARWFH,1175558400
2713,6300216357,"[1, 1]",3,A3CKPNSGA7JOLK,1180915200
2714,6300216357,"[20, 21]",5,ABH4G7TVI6G2T,1121472000
2715,6300216357,"[2, 3]",5,A1BFTKKBHIR1BY,968112000
2716,6300216357,"[0, 0]",5,A4I6G04U8I4T4,1370390400
2717,6300216357,"[5, 6]",5,A3M3FG82ZE1J8I,986169600
2718,6300216357,"[0, 27]",1,A3EHIGO4FNILXP,1334275200
2719,6300216357,"[1, 1]",5,A3TD7B0CT1NHO4,1049500800
2720,6300216357,"[0, 0]",4,A1L1GM88JCXGLQ,1362441600
2721,6300216357,"[1, 1]",5,A3SGBLYWBCXJRW,1161820800
2722,6300216357,"[2, 2]",5,A2GPEV42IO41CI,1023062400
2723,6300216357,"[1, 1]",5,A1S8BBGQQLGC01,1323820800
2724,6300216357,"[1, 1]",5,A3QIEISBZP4QTV,1090972800
2725,6300216357,"[1, 2]",4,A3LZGLA88K0LA0,1126224000
2726,6300216357,"[1, 2]",3,A2LXPWXVJKA64R,1208736000
2727,6300216357,"[1, 1]",5,A2NMXYVQYTWMLD,979516800
2728,6300216357,"[0, 0]",5,A1MB7BO1V2AG66,1166140800
2729,6300216357,"[0, 0]",4,A5VMU9MEDWK34,1126051200
2730,6300216357,"[0, 1]",5,A16OX9NB17EU31,1336348800
2731,6300216357,"[0, 0]",5,A3I1VYV6NN83WR,1403308800
2732,6300216357,"[2, 2]",5,A1BLYVBI0N2U8Y,1027900800
2733,6300216357,"[0, 0]",5,A2H0T7MSR2LK45,1357516800
2734,6300216780,"[3, 3]",5,A1ZUMOM942FRS3,1268611200
2735,6300216780,"[3, 3]",5,A1HL4I0H4QDTEI,1300838400
2736,6300216780,"[2, 2]",5,A1K1HBXQC254I9,1321142400
2737,6300216780,"[1, 1]",5,A2LMSCHTDMPDCT,1346716800
2738,6300216780,"[9, 11]",4,A2WKKTVYS5H61M,1015977600
2739,6300216780,"[1, 1]",4,A38TZO7UBEAN99,1192752000
2740,6300216780,"[37, 39]",5,A295P2KZIWUAWI,967507200
2741,6300217647,"[0, 1]",5,AY532XZ00UTKN,1391558400
2742,6300217647,"[12, 14]",5,A2GVYHC1LULPIS,1099785600
2743,6300217647,"[23, 23]",1,A13O657KERIMMX,962409600
2744,6300217647,"[10, 27]",5,A3BU6QT97HMF,1089936000
2745,6300217647,"[7, 36]",2,A3CD13PVV6EBN7,998870400
2746,6300217647,"[50, 54]",5,AV7Z25U0HUGTU,964051200
2747,6300217647,"[14, 19]",5,A32U96RR2TCPA3,996192000
2748,6300217647,"[5, 5]",5,A2X61OB3RENTZV,1227916800
2749,6300217647,"[9, 10]",5,A1DE6049MCZ3CE,958694400
2750,6300217647,"[21, 31]",4,A3N882HVOOPA2I,1043798400
2751,6300227049,"[0, 0]",5,A199545U14YERT,1105401600
2752,6300227049,"[1, 1]",5,AJ8CBMFSPRKQU,1200528000
2753,6300227049,"[1, 2]",5,A1J79YDH8V286U,1015804800
2754,6300227049,"[1, 1]",4,A38FOV8TSYUFI0,1059436800
2755,6300227049,"[1, 1]",5,A2O368M4EKACAE,1325030400
2756,6300227049,"[7, 7]",5,A3QAV7LALVG1F7,1029888000
2757,6300227049,"[1, 1]",4,A36CHPMHHD1IO5,1107302400
2758,6300227049,"[2, 4]",3,A2OXDJP1Z3LNOK,1016582400
2759,6300227049,"[1, 1]",4,A19DS24NH20FS9,1017964800
2760,6300227049,"[3, 3]",4,AEUPER3JCUR94,964569600
2761,6300227049,"[0, 3]",3,A3D9WD48EWF3B,1076803200
2762,6300227049,"[1, 1]",3,A17OXGC7BFQMYD,1287187200
2763,6300227049,"[1, 1]",4,A1P2NBM3P3TS2X,1018483200
2764,6300227049,"[5, 10]",5,A11XKY4EIU2KNR,952992000
2765,6300227049,"[1, 7]",2,A331OF34UX4Y1K,1270166400
2766,6300227049,"[3, 5]",5,AGTFW4TAC7W2H,1021680000
2767,6300227049,"[6, 8]",4,A1IF1CS65GOVNK,1021248000
2768,6300227049,"[3, 5]",1,A32DTCFBBB9WIV,1029283200
2769,6300227049,"[2, 3]",1,A248GUMT8WVVQ1,1029369600
2770,6300227049,"[0, 4]",3,A1ASP2IZ6WG84U,1019088000
2771,6300227049,"[1, 1]",5,A3D2VIUT2HWP0Z,1110758400
2772,6300227049,"[3, 3]",4,AKP40TIE5SVSQ,1116892800
2773,6300227049,"[2, 4]",2,AK7HA5YU06NLG,1187308800
2774,6300249883,"[0, 0]",5,A2ZXBHNV2T123P,927936000
2775,6300249883,"[0, 1]",4,A2LWUNJVOGYUIM,1361836800
2776,6300249883,"[2, 4]",2,A331OF34UX4Y1K,999043200
2777,6300249883,"[0, 1]",5,A39S9XEW3ESL1,1079740800
2778,6300249883,"[1, 2]",4,A32DTCFBBB9WIV,960249600
2779,6300249883,"[1, 1]",3,A1AQH9I5J6A86G,979171200
2780,630025075X,"[6, 6]",5,A15IKI9BAE75T2,1023926400
2781,630025075X,"[1, 1]",5,A2ACJ55JHHJ3FU,1053475200
2782,630025075X,"[5, 5]",5,A13E1FBBU1XLI8,1155168000
2783,630025075X,"[8, 9]",5,A2FXJWX00C2FMG,1147564800
2784,630025075X,"[1, 2]",5,A3KLMHAQ4C4AVD,1139702400
2785,630025075X,"[0, 0]",5,A3AOS58UPWW1R0,1266883200
2786,630025075X,"[1, 1]",5,A100MVTN6GZWGA,1193616000
2787,630025075X,"[5, 5]",5,A3LG3IR32GCBCZ,1129248000
2788,630025075X,"[1, 2]",5,A2MYYSS1RWJL5N,1042502400
2789,630025075X,"[14, 15]",3,A2JLSHTST2SP1I,1108598400
2790,630025075X,"[0, 0]",4,A1UBELZ83PFNW1,1195689600
2791,630025075X,"[0, 0]",3,A2190ZCZJ9Y1LQ,1363564800
2792,630025075X,"[6, 8]",5,A2RQ0SJXNHPFDG,1039046400
2793,630025075X,"[4, 4]",5,A3SPDESZY7CUXS,996710400
2794,630025075X,"[1, 1]",5,A3EJM1HXM2HDG,1171411200
2795,630025075X,"[8, 8]",5,A1D4D1C6GQKVJU,1036972800
2796,630025075X,"[1, 2]",5,A30FESLWA6WNW9,1045699200
2797,630025075X,"[2, 4]",5,ALE9F0E0CEIGL,1084579200
2798,630025075X,"[11, 12]",4,A1B6O2D70JKYAP,1040774400
2799,630025075X,"[106, 109]",5,A2V3P1XE33NYC3,1072569600
2800,630025075X,"[6, 6]",5,A2NMF5QYM1OFNN,1161043200
2801,630025075X,"[5, 6]",4,A1P2NBM3P3TS2X,1040169600
2802,630025075X,"[1, 2]",5,ATU3G9OOTV3G8,1189468800
2803,630025075X,"[2, 4]",2,A33R5P618X7MG7,1193184000
2804,630025075X,"[0, 0]",5,A1MHTHU9A6OFN3,1213315200
2805,630025075X,"[2, 2]",4,A2X2X8S80WW29I,1123459200
2806,630025075X,"[3, 3]",4,A1UXPUF9FSNTWH,1038268800
2807,630025075X,"[14, 16]",5,A3UB9WGYRUYJ0K,1135123200
2808,630025075X,"[0, 0]",5,A2WH8EAATC0G26,1383350400
2809,630025075X,"[58, 63]",5,A3BZHBIEAY6THA,1040256000
2810,630025075X,"[6, 13]",4,A2Z5WEA0KOMN9G,1039478400
2811,630025075X,"[6, 6]",3,A3QWNQ2WA7QZYJ,1133395200
2812,630025075X,"[1, 1]",5,A107HKGEIMM4I4,1106784000
2813,630025075X,"[0, 0]",5,A2SKKW2P0JGOC5,1359244800
2814,630025075X,"[10, 20]",2,A11BC4PIHPZVJP,1103673600
2815,630025075X,"[3, 3]",5,A16ZHZYZSMDM3S,1058486400
2816,630025075X,"[4, 7]",4,A1E15WYG9C47X1,1068854400
2817,630025075X,"[3, 39]",1,A2T5FFATKEQQEV,1056067200
2818,630025075X,"[2, 18]",1,A6ZR4X45H2ZPV,1203811200
2819,630025075X,"[6, 9]",2,A30BCRSABL9AYI,1179878400
2820,630025075X,"[1, 1]",5,A3UDNG2Z1FKQME,1170979200
2821,630025075X,"[0, 0]",5,A33XXF139BV1L7,1311638400
2822,630025075X,"[5, 5]",5,A1C4X81K1YWXLP,1067558400
2823,630025075X,"[9, 9]",5,A1QJ8YEBGIKEM,1035936000
2824,630025075X,"[1, 1]",5,A3S5N9FDESFPS7,1168732800
2825,630025075X,"[7, 7]",5,A2YWK5TNU6W4BY,1075593600
2826,630025075X,"[5, 5]",5,A255E1L105V4MU,1118880000
2827,630025075X,"[0, 0]",5,A2YR1GTIPUANDE,1324684800
2828,630025075X,"[1, 2]",4,A28K9OS5M9D9TL,1065139200
2829,630025075X,"[0, 1]",5,A152HV6669BVV6,1049673600
2830,630025075X,"[0, 0]",5,AQWMGPKN8S29A,1392163200
2831,630025075X,"[0, 0]",5,A2QFLRFUOIY270,1352937600
2832,630025075X,"[0, 0]",5,A1OML05BTJBEKS,1198454400
2833,630025075X,"[1, 4]",5,A2CQBYL4AOR4ZM,1084579200
2834,630025075X,"[2, 3]",5,AB2JSDW2LSQGS,1103587200
2835,630025075X,"[1, 1]",5,A2AAHVC9E2Y7JL,1061683200
2836,630025075X,"[1, 55]",2,A1ZYV05OSO4QZK,1120521600
2837,6300251020,"[1, 1]",5,AJ8CBMFSPRKQU,1291507200
2838,6300251020,"[2, 5]",5,A3JXOXKWOIETIY,1070755200
2839,6300251020,"[2, 3]",4,A2UC860SEHTGYP,1061856000
2840,6300251020,"[1, 1]",5,A1IKOYZVFHO1XP,1137110400
2841,6300251020,"[10, 11]",5,AD4CDZK7D31XP,1063584000
2842,6300251020,"[3, 3]",5,A1534MBU6VJXYN,1136851200
2843,6300251020,"[1, 1]",5,AKKBLVSS4X699,1289088000
2844,6300251020,"[0, 0]",4,A19EKT8H85AKO5,1265500800
2845,6300251020,"[4, 9]",3,A3MVWOMXRPT1NY,973987200
2846,6300251020,"[0, 0]",2,A177Y0TS1W4VKV,1337817600
2847,6300251020,"[0, 0]",5,AMPW2XLJQISVZ,1378684800
2848,6300251020,"[0, 0]",5,A39CX0EE4BZCZC,1240531200
2849,6300251020,"[8, 8]",5,ADS5APY1NKTL4,1181260800
2850,6300251020,"[0, 0]",5,A1HXZDY00KZS4S,1233273600
2851,6300251020,"[4, 4]",5,A2OM1KMB1OHK,1141084800
2852,6300251020,"[0, 0]",1,A35W8YZ6K4AOFV,1387584000
2853,6300251020,"[1, 1]",5,A3P5PX1Y9AH1VX,1199577600
2854,6300251020,"[5, 5]",5,A1TFSMCYA2F2VK,1070841600
2855,6300251020,"[3, 3]",3,A2TYHWXZPE415M,1070409600
2856,6300251020,"[6, 12]",3,A2X6GEC6LCDN4S,1092268800
2857,6300251020,"[0, 0]",4,A1WJHYYK667JC1,1361750400
2858,6300251020,"[1, 1]",5,A1DMJHAM09Z8GU,1285632000
2859,6300251020,"[2, 2]",5,A28QCDSHECWPTD,958262400
2860,6300251020,"[0, 3]",5,A184ZFZZBWEXMS,1168473600
2861,6300251020,"[2, 4]",4,AFJ27ZV9183B8,1195257600
2862,6300251020,"[6, 7]",5,A1IW6RCWQ4U2WY,1085702400
2863,6300251020,"[1, 1]",5,A3JYWTDS82BDCL,1034640000
2864,6300251020,"[8, 9]",4,A10XTHDJER4JUU,1149638400
2865,6300251020,"[3, 3]",5,A2FQI7WLKEENM7,1069891200
2866,6300251020,"[0, 0]",4,A21I62TCDL4754,1247529600
2867,6300251020,"[0, 0]",5,A4HC7SZCPNOVT,1356739200
2868,6300251020,"[14, 16]",5,AF3HN9UFXMKB2,983232000
2869,6300251020,"[24, 26]",3,A1JAJSZM5K2IVK,1105574400
2870,6300251020,"[2, 2]",5,A20KFS7XA57SXM,1064620800
2871,6300251020,"[0, 0]",5,A1WLBF0XS22YSL,1401494400
2872,6300251020,"[2, 2]",5,A13IKSGDYNBNQS,1192665600
2873,6300251020,"[11, 13]",5,A2HDBDFX1SJ516,1129939200
2874,6300251020,"[47, 47]",4,A3KJ6JAZPH382D,1076803200
2875,6300251020,"[0, 0]",4,A2ASIT0JYIGHTA,1070755200
2876,6300270424,"[0, 0]",3,A2RVAY49MC3KS0,1076803200
2877,6300270424,"[2, 5]",4,A8JWB97Z6TL2Z,1200614400
2878,6300270424,"[8, 12]",2,AIR4YWDDONXUX,953769600
2879,6300270424,"[1, 2]",4,A30JAXJGTYRKL6,1262390400
2880,6300270424,"[3, 7]",3,A1GGOC9PVDXW7Z,1299715200
2881,6300270424,"[4, 8]",2,A16NUQ48R46KUY,1070928000
2882,6300270424,"[2, 4]",3,A1534MBU6VJXYN,1149292800
2883,6300270424,"[2, 2]",5,A39M6RURHUXPR,1221868800
2884,6300270424,"[0, 1]",5,A2RJLIWPSGL98,1366502400
2885,6300270424,"[2, 2]",5,A3DHHQ2NGXOUAH,1151193600
2886,6300270424,"[1, 3]",3,AHEUFRQ8EMZT1,1138406400
2887,6300270424,"[0, 2]",5,A8DR7GVMQQJUC,1238544000
2888,6300270424,"[3, 3]",5,A2BVIFS7VL08TA,1198368000
2889,6300270424,"[1, 1]",4,ACENTA4VRTR6Z,1152057600
2890,6300270424,"[0, 2]",5,AC16NVPW23KGG,962064000
2891,6300270424,"[1, 2]",5,A90V9YZLFCK55,1391731200
2892,6300270424,"[0, 3]",3,A33RDFYADJUYJQ,960076800
2893,6300270424,"[1, 3]",5,A2EBEEP31M8B1L,1224979200
2894,6300270424,"[0, 0]",4,AYS2TXMYBGUIL,1398124800
2895,6300270424,"[1, 1]",5,A1E022BHLC7JLU,1307059200
2896,6300270424,"[2, 2]",5,AHWKOUJTJOGQ0,1008374400
2897,6300270424,"[2, 2]",5,A1RX5ERL0QIZ3U,1198713600
2898,6300270424,"[0, 3]",1,A1P6RQKZ880ZQD,1398729600
2899,6300270424,"[2, 2]",4,A2MZL620RT8DVM,1007596800
2900,6300270424,"[12, 18]",5,AQLG7X3TM23JP,1207612800
2901,6300270424,"[0, 0]",4,A1U707IYL8V69L,1305936000
2902,6300270424,"[0, 0]",3,A9LLNBBOASWCS,1011312000
2903,6300270424,"[0, 0]",5,AAZC2PR6GMD8B,1399507200
2904,6300270424,"[0, 1]",5,ABP1HLXGKF62J,1355702400
2905,6300270424,"[0, 1]",5,A36GKCYRF6JNO2,1355616000
2906,6300270424,"[0, 0]",5,A20DZX38KRBIT8,1259798400
2907,6300270424,"[9, 18]",1,A382AH0YTZJHQ5,1143676800
2908,6300270424,"[0, 0]",4,A1R7R0Q678QND,1215561600
2909,6300270424,"[174, 187]",5,A2B9Y0WXNSN17U,1195862400
2910,6300270424,"[1, 1]",4,A2ZN3YTTS5OCCM,1124150400
2911,6300270424,"[1, 1]",4,AGM907X0URUZZ,1023494400
2912,6300270424,"[0, 0]",3,A1BW7LM8PQ7LO4,1009411200
2913,6300270424,"[5, 5]",4,AVQJD41PLPOOQ,1124928000
2914,6300270424,"[0, 0]",5,A250BI36M1IR26,1117584000
2915,6300270424,"[2, 5]",3,AQLM9KYDBQLRY,1338336000
2916,6300270424,"[0, 1]",3,A1ZNAO4FVSPNRY,1124323200
2917,6300270424,"[1, 1]",5,A3RDOWCVJ6UZTW,1196467200
2918,6300270424,"[2, 5]",2,AJEOAE62QE5Y1,1006214400
2919,6300270424,"[1, 1]",4,A2FOTOS0E5GS7M,1206403200
2920,6300270424,"[0, 1]",5,A47NNPWTR011L,1325894400
2921,6300270424,"[2, 3]",5,A3LU79BYMWZEW9,1164672000
2922,6300270424,"[3, 3]",5,A1EZHHHUFALJUQ,1094860800
2923,6300270424,"[1, 6]",4,A36ARKML7UPX57,1197072000
2924,6300270424,"[2, 4]",5,A16CZRQL23NOIW,1119484800
2925,6300270424,"[0, 0]",5,A15CORE2XBDA6G,1229731200
2926,6300270424,"[0, 0]",5,A15N5RY4YGRQRQ,1394150400
2927,6300270424,"[1, 1]",4,A262TFY27XMQS3,1123027200
2928,6300270424,"[3, 4]",5,A330K1NZBFVCO2,1114819200
2929,6300270424,"[0, 7]",1,A3N5ZH5FXZC123,1203897600
2930,6300270424,"[0, 0]",4,A24XD33C5P6DQ3,1010361600
2931,6300270424,"[3, 4]",5,A12VPEOEZS1KTC,1108425600
2932,6300270424,"[1, 5]",2,A2P0PLCR7JWWNR,1200268800
2933,6300270424,"[2, 2]",5,A22VNXHU6IZ5MT,1199923200
2934,6300270424,"[6, 11]",4,A39I58IJK7QE1N,1206662400
2935,6300270424,"[4, 4]",5,A14EU6GPREIY8A,1195603200
2936,6300270424,"[6, 20]",5,A3UKG41JF058ZM,1189555200
2937,6300270424,"[54, 64]",5,A25ER562V6N6PM,1099699200
2938,6300270424,"[28, 31]",5,A19GAPWA7H4LOU,1208649600
2939,6300270424,"[1, 2]",5,A2ZX6GW8WL5AG3,1188518400
2940,6300270424,"[5, 5]",2,A3CZNTNI8160RI,1281052800
2941,6300270424,"[0, 0]",5,A3URRZ02P8KLWM,1257724800
2942,6300270424,"[6, 9]",4,A1F6DHVFE1ZIXX,1011398400
2943,6300270424,"[16, 18]",4,A104OB1I4P0KM0,983750400
2944,6300270424,"[1, 2]",4,A3LEC5IIW63O57,964137600
2945,6300270424,"[10, 27]",1,ANHAJV2DDMSFU,1157760000
2946,6300270424,"[2, 9]",3,ANXRJ8TU82KD5,1025308800
2947,6300270424,"[6, 7]",5,A34D06JL7LC6MU,1134086400
2948,6300270424,"[1, 8]",5,A20EP18MTFZ9F0,1189900800
2949,6300270424,"[5, 6]",3,A2X2X8S80WW29I,1195776000
2950,6300270424,"[0, 0]",5,A2UG4U92IVPORA,1198713600
2951,6300270424,"[256, 302]",3,A10872FHIJAKKD,1195516800
2952,6300270424,"[27, 31]",5,A3G9J693FFBTK8,1193875200
2953,6300270424,"[22, 45]",3,A3D822N1K2IAQD,981763200
2954,6300270424,"[20, 21]",5,A2UKE76YKH2LG2,1195689600
2955,6300270424,"[0, 0]",5,A31SNAGFNUCNSJ,1371254400
2956,6300270424,"[1, 1]",5,A14OC67MXL92FA,1199404800
2957,6300270424,"[0, 0]",5,A29WFY2GCIE6HT,1402963200
2958,6300270424,"[11, 75]",1,ALOR5RN86ALY0,1193356800
2959,6300270424,"[7, 7]",3,A3KJLBJE20205D,1114300800
2960,6300270424,"[8, 14]",1,A1M3Y8H9X9XWO4,1262304000
2961,6300270424,"[0, 0]",4,A1JFGJSIII8U3E,1208736000
2962,6300270424,"[0, 0]",4,A1EW6GFB8YA9AZ,1198713600
2963,6300270424,"[0, 2]",5,A2JHFGVB3OFHXN,1195862400
2964,6300270424,"[0, 1]",2,A6WLAFN9R2XEG,1190678400
2965,6300270424,"[0, 1]",5,AMWAP277BFGRJ,1195516800
2966,6300270424,"[0, 3]",5,A34Y1FT0MTD7C9,1074211200
2967,6300270424,"[0, 1]",3,A15QLKYF4KKVAQ,1121212800
2968,6300270424,"[1, 2]",3,A1AWJUDQU6JXGU,1319414400
2969,6300270424,"[0, 1]",4,A3RGMYN9CBTLP7,1273795200
2970,6300270424,"[3, 9]",3,A1WQVS10B9K8Y5,1089504000
2971,6300270424,"[0, 0]",5,A3FT2SKVQ1KXY9,1333411200
2972,6300270424,"[0, 0]",5,A25BU94E6CW3S5,1188172800
2973,6300270424,"[20, 65]",5,A1Y8238JIQN0Y7,1190764800
2974,6300270424,"[2, 3]",3,A1JYQYKO9H8REX,1373760000
2975,6300270424,"[1, 2]",5,A2AW8IMZ98TR8,929145600
2976,6300270424,"[0, 0]",5,AEOAMS0G96E8B,969840000
2977,6300270424,"[0, 4]",2,A2N8NLRSICWPZL,1262044800
2978,6300270424,"[0, 0]",5,AY7RGI58I9W3B,1400371200
2979,6300270424,"[2, 11]",1,A3UCVEL3RQMMKL,1196899200
2980,6300270424,"[7, 15]",2,A2Y036FQ71PW45,1051142400
2981,6300270424,"[7, 19]",5,A3RTC17QVQGML7,1193356800
2982,6300270424,"[0, 2]",3,A1LD5UX7EPDJ9F,1107993600
2983,6300270424,"[0, 0]",5,AQLJ566RYMQ2M,1010793600
2984,6300270424,"[16, 20]",5,A81P47EIXM8HA,1195516800
2985,6300270424,"[0, 0]",3,AEDS7C26794DH,1402012800
2986,6300270424,"[0, 0]",4,A33GDHX001RETR,1397347200
2987,6300270424,"[0, 0]",5,A2M0SAJOTI4A0J,1364515200
2988,6300270424,"[10, 12]",5,A1W4I6MQFGKT48,1226880000
2989,6300270424,"[1, 2]",2,A1KDBLH3HRPYKY,1037664000
2990,6300270424,"[0, 1]",5,A1MMWID822EN70,1322179200
2991,6300270424,"[2, 3]",4,A10JG597UH0OQP,1200614400
2992,6300270424,"[155, 172]",4,A1UL2JH7XOUGM5,1206835200
2993,6300270424,"[1, 1]",4,A5DZ1T41EZHCC,1393545600
2994,6300270424,"[14, 21]",1,A3DXL1MQIK91ID,1074988800
2995,6300270424,"[2, 12]",2,A1L8HRCM60W0W7,1093305600
2996,6300270424,"[7, 12]",2,AKWNTA10WWUAA,1091059200
2997,6300270424,"[0, 1]",5,A1UCDV31IPTKZT,1294531200
2998,6300270424,"[5, 9]",3,AHABFECTNE15I,1226188800
2999,6300270424,"[10, 11]",5,AARUR282YTWFM,1195689600
3000,6300270424,"[51, 62]",4,AMNNPDX9MFEUD,1194048000
3001,6300270424,"[2, 2]",3,A1JJOV69MAU2J2,1000512000
3002,6300270424,"[2, 2]",5,A16Y9C66ICNMAI,1246665600
3003,6300270424,"[21, 25]",5,A1K3NQAO49LXL2,1232755200
3004,6300270424,"[3, 5]",3,A3ENSR3X5S977M,986428800
3005,6300270424,"[0, 0]",5,AGGC23TE3L7XH,1299974400
3006,6300270424,"[10, 36]",1,AD7RY9FMXNLDR,1053907200
3007,6300270424,"[0, 0]",5,A2CN6H7GJ5HY9E,1265673600
3008,6300270424,"[6, 27]",1,A5JRN5EA6SWXG,1192492800
3009,6300270424,"[2, 2]",5,A2YP1HYB6Q0JEQ,1290816000
3010,6300270424,"[0, 0]",3,A17Z53UM2E111A,1175472000
3011,6300270424,"[0, 0]",5,A1JW519IJUO6YN,1198108800
